ID,YEAR_STA,TARGET,WHERE,REGIOTYP,BUYPOWER,CASATYP,STRTYP,VAL_TIER,FAMGROUP,AGEGROUP,ANTDT,ANZHH,ANZGEW,CAR_DENS,CAR_PERF,PROB_BUS,PROB_AUT,PROB_JEE,TYP1,TYP2,TYP3,TYP4,TYP5,TYP6,TYP7,TYP8,TYP9,PROB_DAILY,PHARM1,PHARM2,PHARM3,PHARM4,PHARM5,PHARM6
"365,120","1,996",0,0,11,8,1,1,4,7,4,7,1,0,9,8,6,2,2,6,4,6,5,2,1,2,7,4,1,5,2,4,5,5,6
"240,170","1,994",0,0,11,3,2,1,7,1,4,5,3,0,5,3,6,9,0,6,3,6,5,7,7,3,5,5,3,2,6,2,2,7,4
"72,928","1,993",0,0,11,8,2,2,6,4,4,7,4,3,5,8,3,3,3,7,2,2,2,4,2,4,7,2,1,2,2,4,6,7,5
"80,355","1,993",0,1,15,-6,3,1,8,7,3,6,7,0,10,1,0,6,0,5,4,5,3,2,3,4,2,4,,6,2,5,2,2,5
"300,982","1,995",0,1,14,-8,1,1,3,5,4,6,1,0,10,2,0,9,1,1,4,5,4,1,2,2,2,1,,6,2,1,5,5,5
"81,586","1,993",0,1,13,-2,1,4,1,8,4,6,1,0,9,5,0,5,1,4,3,4,4,1,5,5,4,5,,4,1,2,1,7,7
"89,909","1,985",0,0,15,1,1,1,1,5,5,4,1,0,10,5,,9,3,,,,,,,,,,,,,,,,
"89,599","1,991",0,0,13,6,2,2,4,2,5,4,3,5,4,10,6,8,0,6,6,7,1,3,2,1,5,7,4,1,3,3,7,1,2
"304,574","1,995",0,1,16,-9,1,1,2,6,4,8,1,0,6,1,6,3,2,2,1,1,5,5,5,2,2,2,,1,1,1,6,7,6
"379,704","1,997",0,1,13,-2,2,1,4,7,4,7,3,0,6,3,3,7,2,2,4,4,2,1,2,4,4,4,,1,2,6,4,4,1
"9,962","1,984",0,0,12,9,1,1,1,7,6,6,1,0,7,7,3,2,1,2,5,3,6,2,5,5,4,6,7,6,1,5,2,1,7
"68,533","1,993",0,0,12,6,2,1,6,1,3,2,4,0,9,7,3,5,0,4,6,3,6,4,2,6,1,7,6,4,4,5,3,3,5
"338,770","1,996",0,0,12,7,1,1,5,2,3,4,2,0,4,8,0,7,0,7,1,7,6,7,6,7,1,6,5,6,1,5,4,4,7
"391,097","1,997",0,1,11,-1,3,3,2,2,6,8,9,0,1,1,6,7,0,2,4,2,5,1,1,5,5,2,,1,2,7,5,6,3
"95,119","1,978",0,0,11,5,2,2,3,4,4,8,3,2,8,3,6,9,0,7,7,1,1,6,6,2,7,4,5,2,2,5,4,7,6
"332,610","1,996",0,1,16,-8,1,1,6,1,3,4,1,0,10,2,,5,2,,,,,,,,,,,,,,,,
"376,897","1,997",0,0,13,5,2,1,8,3,6,3,4,1,5,6,3,4,1,4,7,1,7,3,7,2,5,3,2,3,1,5,5,7,1
"389,608","1,997",0,0,14,5,2,3,7,2,5,8,3,0,7,9,0,7,0,4,5,1,7,5,3,2,7,3,5,6,4,4,3,5,1
"383,019","1,997",0,0,14,8,1,3,1,8,4,4,1,1,5,5,6,8,1,1,7,1,6,7,3,5,7,5,3,6,1,5,6,1,1
"91,717","1,992",0,0,16,1,1,1,2,7,4,5,2,0,9,2,3,8,2,1,7,1,1,6,4,3,1,6,2,5,7,1,6,1,5
"277,392","1,995",0,0,16,1,1,1,2,2,4,7,1,0,8,6,6,7,1,5,1,5,7,5,1,4,7,1,6,2,4,7,3,4,2
"49,033","1,979",0,0,13,4,2,1,8,6,5,7,4,0,2,8,0,1,0,4,2,7,3,7,3,7,4,4,3,5,2,7,5,7,3
"237,190","1,994",0,0,16,1,1,2,8,6,5,6,2,0,5,6,6,6,0,1,5,6,1,2,7,2,6,2,6,2,4,7,3,1,3
"326,023","1,996",0,1,11,-2,4,3,7,3,4,6,10,0,10,5,6,5,0,4,5,1,3,5,5,1,5,2,,7,1,1,5,6,7
"95,955","1,988",0,0,16,1,1,1,3,9,4,8,1,1,10,5,6,7,3,4,4,1,7,1,2,4,1,7,2,1,3,5,7,3,3
"68,921","1,983",0,0,13,7,2,3,6,4,5,4,5,0,3,2,6,6,0,7,5,2,7,2,4,2,7,7,5,5,3,5,5,5,6
"358,536","1,996",0,0,11,6,1,1,3,3,5,3,1,0,8,2,3,2,0,2,2,7,5,5,6,5,5,6,8,7,5,4,3,5,1
"6,906","1,992",0,0,15,7,1,3,4,9,4,9,1,0,10,7,3,7,0,7,7,6,7,1,5,7,2,1,7,6,1,1,5,4,6
"362,655","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"383,432","1,997",0,0,16,2,1,1,2,4,5,9,2,0,3,5,6,7,3,6,6,6,5,3,6,6,5,4,7,1,4,7,6,5,2
"366,135","1,996",0,0,16,4,3,1,7,5,4,2,7,0,5,9,0,7,1,1,7,7,7,1,1,7,7,7,8,5,3,5,7,4,2
"292,440","1,995",0,0,15,1,1,1,2,6,5,6,1,0,8,2,6,9,0,3,7,3,7,3,3,2,4,2,6,2,2,7,7,3,1
"84,077","1,992",0,1,14,-4,2,2,6,3,4,8,5,1,7,2,0,4,0,1,4,5,1,5,1,4,1,4,,7,1,3,7,4,7
"76,136","1,993",0,1,13,-3,1,3,8,6,3,7,2,0,8,6,0,4,0,2,1,1,2,5,4,5,2,4,,1,3,2,1,6,5
"391,735","1,997",0,0,16,1,1,1,9,9,5,9,1,0,9,2,6,4,1,6,3,4,1,4,7,7,3,7,7,1,4,7,6,4,2
"207,688","1,994",0,0,16,3,1,1,7,9,4,6,1,1,9,2,6,6,1,1,1,5,1,2,1,7,1,6,7,3,4,4,6,3,3
"95,824","1,992",0,0,16,3,1,1,4,9,3,5,1,0,9,8,3,5,1,2,7,4,6,7,1,6,6,3,1,5,3,6,7,3,4
"358,457","1,996",0,0,11,7,2,1,5,3,3,1,5,1,7,5,6,6,0,1,2,3,7,1,7,6,1,6,4,1,2,2,1,7,3
"346,950","1,996",0,0,12,7,1,1,4,4,5,1,1,0,8,7,6,1,2,1,6,1,3,2,7,7,5,5,8,7,3,4,5,1,4
"9,667","1,992",0,0,16,4,2,1,4,2,3,6,3,0,5,5,6,4,2,6,2,3,6,5,1,1,5,4,6,1,2,4,3,4,6
"256,229","1,995",0,0,16,1,1,1,7,2,4,9,1,0,2,4,6,8,0,2,4,3,3,3,6,2,3,2,5,2,2,7,7,3,3
"54,475","1,993",0,0,15,7,3,3,9,5,3,2,7,1,2,8,0,3,3,5,7,5,3,5,6,5,3,1,1,6,4,6,6,4,3
"322,771","1,996",0,0,11,2,1,1,3,5,3,1,1,0,9,4,6,8,2,7,2,2,6,4,7,6,4,6,2,2,6,2,2,7,4
"84,115","1,993",0,1,15,-7,2,2,9,7,4,6,4,1,9,1,3,2,0,4,3,4,2,3,5,3,2,4,,1,5,3,5,3,6
"389,185","1,997",0,0,15,5,1,1,4,8,5,5,2,0,4,8,0,5,2,6,3,6,6,6,7,4,4,4,6,4,5,4,5,3,2
"303,542","1,995",0,0,11,5,3,1,6,6,5,6,8,0,6,9,0,6,0,4,2,2,4,6,6,2,4,3,5,2,5,4,6,5,4
"52,195","1,990",0,0,15,4,1,1,6,6,4,3,1,0,8,6,6,6,1,3,6,1,1,3,5,3,2,2,3,6,4,3,7,3,4
"373,106","1,997",0,0,15,4,2,1,2,3,4,4,3,0,10,7,3,7,3,2,7,1,6,7,7,5,5,7,2,3,3,4,7,6,1
"328,570","1,996",0,0,11,9,3,1,5,5,5,4,8,0,4,1,0,2,0,6,4,2,4,4,6,5,7,3,2,3,1,5,5,7,7
"379,078","1,997",0,0,12,2,3,3,7,2,5,8,7,0,3,5,3,4,0,3,1,4,6,5,2,6,5,5,2,5,7,2,6,4,1
"359,173","1,996",0,0,13,6,2,1,7,4,4,2,4,0,5,5,6,3,3,2,4,1,7,6,7,1,4,4,3,5,7,1,2,1,5
"340,608","1,996",0,1,14,-4,1,4,1,6,5,8,2,0,10,2,3,4,1,2,1,4,2,4,1,4,4,3,,1,7,4,7,1,1
"364,086","1,996",0,1,16,-9,1,1,3,7,4,2,2,0,1,8,3,7,3,5,1,4,1,4,1,3,3,3,,1,7,7,7,1,1
"95,121","1,981",0,0,11,9,1,2,2,8,4,5,1,0,10,8,0,6,3,2,7,3,5,6,2,4,7,6,4,2,1,2,5,2,6
"393,137","1,997",0,0,16,1,1,4,5,6,3,6,1,0,7,2,6,4,0,2,4,1,7,7,6,5,3,7,8,4,3,7,1,5,1
"309,465","1,995",0,0,12,4,3,1,9,3,6,8,7,0,2,1,6,9,0,1,1,3,1,5,6,4,1,3,4,2,4,7,4,6,5
"257,029","1,995",0,0,11,4,3,1,6,1,3,2,8,1,5,5,3,7,0,6,5,1,7,7,7,4,7,7,1,5,4,4,6,6,3
"358,649","1,996",0,0,11,4,4,1,6,3,3,2,17,2,8,6,6,8,0,4,2,7,3,6,7,3,7,7,2,1,4,3,5,5,5
"32,084","1,991",0,0,11,4,2,1,9,6,3,3,4,0,8,6,3,6,0,7,7,1,7,1,5,5,7,4,3,3,6,2,7,4,1
"11,382","1,992",0,0,14,2,1,1,2,8,4,9,1,0,4,7,6,2,0,2,2,1,4,5,5,1,3,3,7,2,7,6,6,2,6
"406,067","1,994",0,0,15,2,1,4,4,9,4,5,1,0,10,4,3,3,2,6,1,1,1,3,3,1,1,6,1,5,5,4,7,2,3
"385,926","1,997",0,0,14,4,1,3,1,6,5,6,1,1,4,8,0,8,2,3,2,5,7,5,5,7,5,3,1,4,7,5,6,5,5
"364,581","1,996",0,1,16,-9,1,3,1,4,4,8,1,0,8,2,3,8,0,4,5,5,4,2,5,5,1,4,,7,2,7,4,3,6
"69,767","1,980",0,0,15,6,1,1,4,3,4,4,2,0,5,7,3,5,2,7,7,1,5,1,4,7,1,1,2,7,6,5,5,1,3
"98,961","1,992",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"336,808","1,996",0,1,12,-3,1,3,6,9,6,7,1,0,7,3,3,1,1,1,2,3,5,2,1,3,5,5,,1,5,5,5,5,6
"338,020","1,996",0,0,13,3,3,1,9,5,3,3,6,0,6,9,6,6,0,4,5,1,5,5,4,2,4,2,7,5,1,5,5,6,6
"389,509","1,997",0,0,14,2,1,3,5,6,4,4,1,0,10,5,6,4,0,6,7,2,2,5,1,4,2,3,2,2,4,4,7,3,3
"316,939","1,996",0,0,13,8,2,2,7,3,3,1,3,0,5,8,6,8,2,5,1,3,4,3,4,1,7,4,1,6,5,1,1,4,1
"50,722","1,993",0,0,11,8,1,1,1,6,4,9,1,0,5,9,6,1,0,2,2,3,1,5,4,3,6,6,7,7,2,4,4,6,5
"226,348","1,994",0,0,13,6,2,3,5,2,4,1,4,1,6,8,6,1,2,6,5,4,7,6,3,3,7,4,8,5,2,4,5,3,7
"379,052","1,997",0,0,11,6,3,3,7,8,5,1,7,2,1,3,6,8,0,3,2,1,1,4,1,5,3,7,5,1,6,2,3,5,2
"51,380","1,992",0,0,12,6,1,3,3,8,4,9,1,1,2,9,0,3,0,1,3,5,6,4,4,7,7,4,8,1,3,2,3,5,2
"310,141","1,995",0,0,14,3,2,2,8,3,2,7,5,0,8,2,0,4,0,5,2,3,1,3,2,1,1,4,3,1,7,6,2,1,3
"35,452","1,985",0,0,11,4,2,3,7,6,4,1,4,1,5,10,3,8,0,3,3,2,2,2,5,4,3,5,2,2,7,2,6,5,2
"102,765","1,989",0,0,16,2,1,1,7,3,3,5,2,0,8,3,3,8,2,1,7,7,6,5,6,7,5,7,4,3,6,2,3,3,6
"369,780","1,997",0,0,15,3,1,1,7,8,3,5,2,0,10,8,6,8,0,3,4,2,2,1,6,2,2,2,8,7,4,7,4,3,1
"358,528","1,996",0,0,15,5,1,1,7,6,3,4,1,0,6,5,0,5,0,4,3,3,1,4,7,4,2,1,6,7,6,4,4,2,3
"345,984","1,996",0,0,15,5,3,3,8,8,5,1,8,1,2,8,0,2,3,1,2,4,1,7,5,7,2,1,2,2,1,2,7,1,1
"206,022","1,994",0,0,16,4,1,1,5,4,5,8,1,1,7,5,6,7,3,5,2,2,4,7,6,1,5,6,6,1,3,7,2,4,4
"363,202","1,996",0,0,11,3,1,1,2,5,5,1,1,0,10,8,6,5,1,7,1,1,1,1,6,6,1,7,7,3,6,3,4,5,1
"218,343","1,994",0,0,15,7,1,1,3,7,5,4,1,1,5,7,6,1,0,2,5,1,4,3,6,6,1,2,3,2,7,6,3,2,3
"379,737","1,997",0,1,13,-5,3,1,8,7,4,2,7,1,9,5,6,4,0,5,4,5,5,5,1,1,3,5,,7,3,4,1,7,3
"201,474","1,994",0,0,12,6,1,1,6,8,3,8,2,0,9,6,3,6,0,5,2,1,6,1,5,7,6,6,8,1,2,5,4,4,1
"270,412","1,995",0,0,11,7,3,1,5,1,4,8,7,0,2,3,6,2,0,4,5,6,3,6,3,2,6,5,2,1,7,3,5,2,6
"60,704","1,988",0,0,16,1,1,4,4,7,5,6,1,0,9,1,6,4,2,7,1,1,7,6,4,7,2,4,6,3,4,7,3,5,1
"349,953","1,996",0,0,11,6,2,1,3,1,6,9,5,1,8,5,0,3,2,3,4,1,1,7,7,1,1,5,2,2,5,4,6,5,5
"354,968","1,996",0,0,12,7,1,1,8,7,4,5,2,1,6,9,0,2,0,5,3,7,7,2,3,5,4,4,6,2,5,5,5,5,4
"228,200","1,994",0,0,15,6,1,1,3,4,4,9,2,0,7,7,6,6,0,2,7,4,7,3,7,6,5,4,6,7,1,5,6,3,6
"79,414","1,991",0,1,11,-3,1,1,3,9,4,4,1,1,10,3,0,1,1,5,4,3,1,3,5,5,2,5,,1,5,6,4,1,1
"37,402","1,989",0,0,15,5,2,1,7,7,5,6,3,1,6,2,6,9,1,5,4,3,7,5,3,6,1,2,6,2,7,2,5,1,2
"94,801","1,993",0,0,11,4,1,1,1,7,4,4,1,0,2,2,0,7,0,2,5,4,7,7,2,5,7,6,4,1,3,5,5,6,6
"385,165","1,997",0,1,11,-3,2,3,9,6,4,3,4,2,2,6,0,9,0,3,3,2,3,4,2,3,2,4,,1,5,2,4,1,6
"96,855","1,978",0,0,13,7,1,3,3,7,5,4,2,0,6,9,3,9,2,5,6,5,3,4,3,6,3,6,8,7,2,7,3,3,6
"83,074","1,992",0,1,14,-3,3,1,6,2,3,8,6,1,9,3,3,2,1,5,3,5,2,3,1,5,2,2,,4,2,7,3,2,5
"388,000","1,997",0,0,16,3,1,1,3,9,5,5,2,0,9,2,6,7,2,7,7,3,6,7,6,7,2,7,1,1,7,6,1,6,3
"353,108","1,996",0,0,16,2,1,3,1,5,5,7,1,0,8,4,6,8,0,7,3,7,4,7,7,5,1,2,5,2,4,4,7,3,3
"9,882","1,992",0,0,15,8,1,2,1,6,5,4,1,1,9,5,0,4,2,7,2,7,6,1,4,6,1,4,8,4,4,1,5,2,6
"266,568","1,995",0,0,12,9,1,1,4,7,3,7,1,0,8,7,0,2,3,4,7,7,4,3,2,7,4,5,8,6,1,5,1,7,4
"361,830","1,996",0,1,16,-9,1,4,3,8,5,6,2,0,10,2,0,9,1,5,1,5,1,5,5,3,5,5,,4,1,1,2,7,7
"386,623","1,997",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"335,786","1,996",0,0,16,6,1,4,2,9,3,7,1,0,10,8,3,8,1,5,7,2,4,1,5,7,2,4,4,5,3,3,5,5,5
"33,244","1,984",0,0,16,1,1,1,5,9,5,7,1,0,9,4,6,4,3,3,2,6,7,1,2,6,4,5,5,2,7,6,1,3,5
"201,512","1,994",0,0,13,6,3,1,7,6,4,2,9,1,4,1,0,8,0,3,3,7,4,7,7,3,2,5,7,1,3,1,6,3,1
"24,336","1,986",0,0,16,3,2,4,4,9,5,4,2,2,7,3,6,1,0,5,5,7,7,1,6,2,7,6,7,1,2,4,3,4,5
"326,032","1,996",0,1,16,-9,1,1,5,8,4,8,1,0,10,2,3,5,0,1,3,1,2,3,1,2,1,2,,7,3,3,4,4,6
"9,212","1,989",0,0,12,9,1,3,3,6,4,5,2,1,6,10,0,3,2,1,7,2,7,3,4,6,5,5,4,5,2,4,3,3,7
"76,587","1,991",0,1,14,-9,1,1,2,8,5,9,1,0,8,2,,4,3,,,,,,,,,,,,,,,,
"101,096","1,991",0,0,14,5,1,1,1,2,6,8,2,0,8,8,3,5,3,2,5,4,4,6,4,5,7,2,3,6,3,2,6,5,5
"241,618","1,994",0,1,16,-8,1,2,4,6,5,9,1,0,7,1,0,9,0,3,1,5,4,5,5,3,2,3,,5,2,6,4,5,7
"366,302","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"393,302","1,997",0,0,16,2,1,1,2,5,4,6,2,0,5,4,6,8,1,5,3,1,5,4,3,1,6,3,1,2,7,6,1,3,6
"369,637","1,997",0,0,15,3,1,2,5,6,4,7,1,0,3,9,6,2,3,2,5,1,5,1,6,2,6,3,6,3,6,3,7,1,2
"80,867","1,990",0,1,16,-8,1,1,1,1,6,8,1,0,10,1,6,8,1,,,,,,,,,,,5,1,6,1,5,7
"288,968","1,995",0,1,16,-8,1,3,8,8,3,6,1,0,6,5,3,7,3,1,5,1,5,1,5,3,1,5,,4,7,7,4,6,7
"102,328","1,993",0,0,16,2,1,1,2,9,4,7,2,0,10,2,6,8,0,6,5,2,6,4,6,6,4,3,4,1,7,6,1,5,5
"44,904","1,993",0,0,12,9,1,1,2,7,5,8,1,0,4,5,3,2,0,5,6,7,6,6,6,7,2,6,8,7,3,1,2,6,2
"78,707","1,993",0,1,13,-5,1,2,3,7,3,6,1,0,8,5,0,7,0,2,5,5,5,3,4,4,3,5,,6,1,7,1,7,7
"356,767","1,996",0,0,11,3,1,3,4,8,6,5,1,1,3,2,6,5,0,6,5,1,6,1,2,4,5,5,4,4,6,2,5,3,3
"370,733","1,997",0,0,14,4,1,1,8,9,3,7,2,0,4,8,6,4,0,7,7,2,7,2,1,1,6,2,6,5,2,3,7,1,5
"60,964","1,991",0,0,16,3,1,3,4,4,4,7,1,0,7,7,3,4,0,7,2,5,3,4,5,7,3,5,7,3,4,7,7,4,2
"342,853","1,996",0,1,16,-8,1,3,4,6,4,6,2,0,7,3,0,9,2,2,2,1,5,2,4,3,2,2,,5,2,6,4,5,7
"81,589","1,993",0,1,13,-2,3,1,3,1,6,8,9,0,2,2,3,2,0,1,1,3,1,1,2,2,2,3,,7,7,3,1,7,7
"391,535","1,997",0,0,15,1,1,1,4,6,4,2,1,0,10,5,6,3,1,4,1,6,4,1,1,6,2,1,7,2,5,1,6,1,6
"321,851","1,996",0,0,14,7,2,1,3,9,4,7,3,0,9,8,6,3,2,3,7,1,1,3,3,2,6,4,8,6,2,3,7,1,5
"368,874","1,997",0,0,14,4,1,1,3,6,5,7,1,0,7,3,6,7,1,1,1,1,2,3,3,1,1,2,8,3,1,7,4,5,4
"45,624","1,994",0,0,16,6,1,2,2,4,6,2,1,1,7,6,3,5,0,3,6,6,4,1,6,6,6,6,3,2,7,6,3,6,5
"8,215","1,990",0,0,12,6,1,3,1,7,5,3,1,0,8,8,0,1,3,1,7,6,6,7,7,5,1,3,8,1,2,3,6,3,2
"371,333","1,997",0,0,11,6,1,1,5,6,3,3,1,0,9,4,3,2,2,3,1,5,1,7,2,3,7,4,8,3,6,2,6,4,2
"330,989","1,996",0,0,11,7,3,1,2,1,6,9,6,0,5,8,6,4,0,5,4,3,1,7,4,1,6,5,5,1,7,4,5,6,5
"87,659","1,990",0,1,13,-8,1,1,7,6,1,3,1,1,10,1,0,6,2,3,5,1,2,3,5,1,4,2,,5,1,7,1,5,7
"222,484","1,994",0,0,15,6,5,1,7,2,4,2,65,1,9,5,6,5,0,1,1,7,1,1,7,2,1,1,1,7,5,3,6,3,5
"361,721","1,996",0,0,13,6,1,4,2,5,4,3,1,2,9,5,3,2,1,5,5,2,3,1,2,3,1,2,4,6,3,2,4,3,5
"81,713","1,990",0,1,16,-8,1,1,4,8,4,9,1,0,9,5,6,5,0,1,2,2,2,3,1,5,3,1,,6,7,3,6,7,6
"337,012","1,996",0,0,14,7,1,1,4,9,5,8,1,0,6,4,6,4,3,3,1,1,4,4,7,2,2,2,6,2,6,2,7,1,2
"384,733","1,997",0,1,14,-8,1,1,7,8,4,7,2,0,6,2,3,8,0,1,3,1,3,4,5,1,5,1,,5,1,1,1,7,6
"284,896","1,995",0,1,16,-6,1,1,4,6,4,6,1,0,4,3,0,6,0,,,,,,,,,,,5,2,7,4,4,7
"360,602","1,996",0,1,16,-7,3,1,5,2,4,6,9,0,9,1,0,7,0,5,3,4,5,5,4,1,4,1,,1,4,7,6,1,1
"339,022","1,996",0,0,14,8,2,1,7,7,4,6,4,0,3,9,6,1,0,5,5,2,6,7,5,2,2,1,1,2,1,6,6,7,5
"258,682","1,995",0,0,14,6,3,4,8,7,3,4,5,2,10,5,3,6,1,4,7,1,7,6,1,6,7,4,7,4,1,3,7,6,2
"367,466","1,996",0,0,11,2,3,1,8,8,3,5,8,0,7,7,3,6,1,3,4,2,3,4,6,4,2,4,6,3,6,1,7,5,1
"374,832","1,997",0,1,11,-5,3,1,7,3,4,9,7,0,9,3,3,5,0,4,3,5,1,4,5,5,3,5,,5,5,7,4,3,2
"271,294","1,995",0,0,12,5,1,1,2,9,5,4,1,0,5,5,3,1,1,6,7,6,7,3,4,7,7,6,7,7,4,3,1,1,3
"290,549","1,995",0,0,16,6,1,1,4,2,4,5,2,0,8,4,3,8,0,1,1,4,2,1,1,2,1,1,2,1,7,5,1,5,5
"356,708","1,996",0,0,11,2,4,1,9,2,4,8,15,0,1,1,6,6,0,4,5,1,1,3,6,4,3,2,8,2,7,2,5,5,2
"41,604","1,978",0,0,12,9,2,3,2,7,5,3,3,0,8,8,6,1,1,1,7,5,6,7,4,7,2,3,5,2,2,4,4,3,7
"274,749","1,995",0,0,13,5,1,2,6,7,5,1,1,0,5,8,6,9,2,4,1,6,6,2,2,6,3,7,5,6,5,5,7,2,1
"4,515","1,992",0,0,14,8,1,1,3,4,4,7,2,1,4,9,3,1,2,1,7,1,6,5,3,5,5,3,6,7,5,6,7,1,1
"393,401","1,997",0,0,12,9,3,1,9,6,4,1,7,3,1,9,0,9,3,7,1,1,7,1,1,1,6,1,5,5,1,2,3,7,4
"384,990","1,997",0,1,13,-5,1,1,6,4,4,7,2,0,6,1,,3,3,,,,,,,,,,,,,,,,
"102,932","1,993",0,0,12,3,1,1,2,6,4,5,1,0,6,5,6,2,2,5,5,4,7,5,7,4,6,7,8,4,7,2,1,2,3
"392,792","1,997",0,0,11,4,4,1,9,2,3,1,13,0,8,7,6,9,0,7,1,1,7,7,5,4,7,7,2,1,7,5,4,6,4
"94,278","1,986",0,0,15,2,1,1,8,2,3,2,1,0,9,7,6,7,1,5,7,3,3,5,7,1,2,2,6,1,5,7,5,1,1
"377,346","1,997",0,0,11,4,2,1,6,6,3,6,4,1,6,4,6,6,0,4,3,2,3,4,7,4,5,5,4,5,6,4,3,5,5
"367,421","1,996",0,0,12,4,1,1,3,7,3,4,1,0,10,3,3,4,0,7,1,7,4,2,4,7,7,7,5,4,5,4,5,2,2
"60,906","1,989",0,0,15,4,1,1,9,8,4,4,1,0,8,5,6,4,0,3,7,5,6,7,4,5,6,6,2,6,4,7,5,2,1
"22,524","1,992",0,0,16,1,1,3,3,3,5,3,2,0,4,8,3,7,2,5,7,1,1,4,7,1,2,7,6,3,3,5,7,1,1
"325,806","1,996",0,1,12,-6,2,2,8,9,4,8,4,0,5,3,3,2,0,2,1,2,5,3,2,2,3,4,,4,2,6,5,5,6
"97,959","1,992",0,0,15,3,1,1,1,1,5,9,2,0,6,4,0,7,0,3,1,6,7,7,6,7,7,6,1,2,4,6,7,2,2
"329,712","1,996",0,0,13,3,2,3,9,5,2,6,5,0,5,8,0,2,0,2,1,7,7,7,4,5,7,4,1,4,7,1,7,2,1
"393,967","1,997",0,0,14,3,1,1,3,6,6,1,1,0,4,6,3,9,0,5,7,6,1,2,1,1,7,7,7,1,2,7,5,2,3
"382,188","1,997",0,0,13,7,3,1,9,9,4,7,6,1,9,4,,9,1,,,,,,,,,,,,,,,,
"48,763","1,900",0,0,15,1,1,1,7,2,4,2,1,0,9,5,0,8,3,1,7,1,7,4,3,5,3,5,6,2,7,6,2,3,6
"393,422","1,997",0,0,14,5,1,1,1,6,5,6,1,0,4,5,0,5,0,4,1,3,3,6,7,1,7,2,5,2,7,6,2,4,5
"97,768","1,993",0,0,14,5,2,1,5,4,4,3,2,2,10,4,3,3,1,7,2,1,1,2,2,1,5,1,4,6,1,3,6,4,5
"219,934","1,994",0,0,14,3,1,1,7,6,5,5,1,0,7,5,6,9,1,2,6,1,7,5,4,1,3,1,8,2,6,6,2,3,6
"206,997","1,994",0,0,13,1,1,1,1,8,5,8,1,0,6,7,3,2,0,7,5,3,7,3,2,6,6,5,7,6,5,2,7,1,2
"374,611","1,997",0,0,11,3,2,1,7,1,4,1,5,0,5,8,3,6,2,2,1,6,3,6,3,1,7,3,3,1,2,5,4,7,4
"26,693","1,992",0,0,12,6,1,1,2,1,6,3,1,0,6,6,3,3,2,2,6,6,5,3,6,7,3,3,8,3,2,5,6,4,4
"300,942","1,995",0,0,11,4,2,1,9,7,3,1,3,0,3,7,0,9,0,5,5,1,7,4,4,4,7,4,2,2,2,5,4,7,6
"392,774","1,997",0,0,13,5,1,1,3,1,4,6,2,0,6,1,0,8,0,2,7,1,6,2,2,1,2,3,8,5,5,4,3,3,4
"340,426","1,996",0,0,15,4,3,2,8,4,3,3,6,0,2,5,6,2,2,7,7,4,3,1,7,6,1,1,8,2,5,7,5,1,3
"20,577","1,972",0,0,14,6,1,1,7,8,5,8,1,0,6,3,6,9,2,2,6,1,4,4,1,4,5,4,4,2,1,7,6,4,3
"69,006","1,993",0,0,12,8,1,1,8,3,5,1,1,0,7,6,6,6,0,6,1,3,6,3,7,7,1,4,5,1,4,5,5,5,5
"260,526","1,995",0,0,12,4,3,1,4,1,3,5,8,1,9,4,6,6,1,7,2,5,6,7,4,6,2,4,3,2,6,7,6,2,6
"55,848","1,900",0,0,14,4,1,4,4,4,4,6,2,0,9,5,3,4,0,3,3,6,3,3,1,7,3,3,1,3,2,7,6,1,2
"327,768","1,996",0,0,14,1,1,1,2,8,5,3,1,0,10,5,6,9,0,7,7,1,1,3,1,5,5,1,5,3,1,4,7,1,2
"81,098","1,991",0,1,16,-9,1,1,2,8,5,4,1,0,8,2,6,3,0,2,3,3,3,5,5,5,3,5,,7,2,1,1,6,6
"345,009","1,996",0,0,11,5,1,1,8,4,4,3,1,0,4,10,3,1,2,5,1,2,1,3,5,5,1,5,7,4,6,5,3,4,3
"351,325","1,996",0,0,12,7,1,1,4,5,4,1,1,0,5,10,0,3,3,6,6,1,5,5,1,5,6,2,6,1,7,6,2,3,3
"387,250","1,997",0,0,15,7,1,1,1,5,4,3,1,0,8,4,3,5,3,3,1,4,2,5,4,6,1,6,2,7,7,6,3,2,1
"11,276","1,978",0,0,13,4,2,1,4,5,3,5,3,0,7,10,0,4,0,3,2,1,1,6,6,3,3,5,5,2,4,2,3,4,5
"351,073","1,996",0,1,11,-2,5,1,6,3,4,7,26,2,7,4,6,2,0,4,5,4,3,3,5,1,4,3,,1,1,1,1,7,7
"255,932","1,994",0,1,16,-8,1,1,4,8,5,9,1,0,9,3,0,7,1,4,3,1,1,4,4,1,2,4,,1,6,4,6,1,6
"314,398","1,996",0,0,14,5,4,3,6,4,3,1,10,1,8,4,3,7,1,7,6,7,7,1,2,4,7,7,8,6,2,5,7,2,1
"253,443","1,994",0,1,13,-7,1,3,7,6,4,2,1,0,9,6,6,1,2,1,2,2,4,3,1,1,4,3,,7,5,3,1,6,6
